qKfz(t)(1);Statusflag;qKfz(t)(2);Statusflag;qKfz(t)(3);Statusflag;qPkw(t)(1);Statusflag;qPkw(t)(2);Statusflag;qPkw(t)(3);Statusflag;qLkw(t)(1);Statusflag;qLkw(t)(2);Statusflag;qLkw(t)(3);Statusflag;vKfz(t)(1);Statusflag;vKfz(t)(2);Statusflag;vKfz(t)(3);Statusflag;vPkw(t)(1);Statusflag;vPkw(t)(2);Statusflag;vPkw(t)(3);Statusflag;vLkw(t)(1);Statusflag;vLkw(t)(2);Statusflag;vLkw(t)(3);Statusflag;vgKfz(t)(1);Statusflag;vgKfz(t)(2);Statusflag;vgKfz(t)(3);Statusflag;b(t)(1);Statusflag;b(t)(2);Statusflag;b(t)(3);Statusflag;aLkw(1);Statusflag;aLkw(2);Statusflag;aLkw(3);Statusflag;kKfz(1);Statusflag;kKfz(2);Statusflag;kKfz(3);Statusflag;kLkw(1);Statusflag;kLkw(2);Statusflag;kLkw(3);Statusflag;kPkw(1);Statusflag;kPkw(2);Statusflag;kPkw(3);Statusflag;qB(1);Statusflag;qB(2);Statusflag;qB(3);Statusflag;kB(1);Statusflag;kB(2);Statusflag;kB(3);Statusflag;QKfz;Statusflag;QLkw;Statusflag;QPkw;Statusflag;VKfz;Statusflag;VLkw;Statusflag;VPkw;Statusflag;VgKfz;Statusflag;B;Statusflag;Bmax;Statusflag;SKfz;Statusflag;Alkw;Statusflag;KKfz;Statusflag;KLkw;Statusflag;KPkw;Statusflag;QB;Statusflag;KB;Statusflag;VDelta;Statusflag
300360;1 Intp ;174420;1;300360;1;299280;1 Intp nErf ;168900;1 nErf ;299280;1 nErf ;1080;1 Intp ;5520;1;1080;1;61;0,97 Intp nErf ;170;1 nErf ;192;1 nErf ;192;1 Intp ;172;1;192;1;61;0,9409 Intp ;99;1;61;1;89;1;170;1;61;0,97 Intp ;31;0,97 Intp ;48;1;31;0,97 Intp ;0;1 Intp ;3;1;0;1;4924;0,97 Intp ;1026;1;1564;1;18;0,9409 Intp ;56;1;18;1;1559;1 Intp ;982;1;1559;1;302855;0,985225 Intp ;179698;1;303622;1;4965;0,95566825 Intp ;1057;1;1581;1;24818401;1 Intp ;909361;1 Intp ;14803440;1 Intp ;4;0,99 Intp ;1;0,9803 Intp ;10;1 Intp ;3;0,99 Intp ;2116;0,98 Intp ;48;1 Intp ;30;0,4962625 Intp ;4;1 Intp ;6204600;0,99 Intp ;909361;0,9803 Intp ;1480344;1 Intp ;17240528;0,995075 Intp ;4310132;0,98512425 Intp ;74;0,9925 Intp 
345300;1 Intp ;459600;1;345300;1;325140;1 Intp nErf ;448440;1 nErf ;325140;1 nErf ;20160;1 Intp ;11160;1;20160;1;238;1 nErf ;237;1 nErf ;79;1 nErf ;79;1 Intp ;243;1;79;1;101;1;61;0,9409 Intp ;83;1;173;1;81;1;128;1;255;0 Fehl Impl nErm ;31;0,9409 Intp ;31;0,97 Intp ;6;1 Intp ;2;1;6;1;1451;1 Intp ;1939;1;4371;1;200;1 Intp ;183;0,9409 Intp ;243;1;4116;1 Intp ;1845;1;4116;1;365460;1 Intp ;477875;0,985225 Intp ;353364;1;1536;1 Intp ;2016;0,985225 Intp ;4473;1;25968601;1 Intp ;960841;1 Intp ;15902160;1 Intp ;8;1 Intp ;5;0,9803 Intp ;10;1 Intp ;5;1 Intp ;2179;0,9703 Intp ;31;0,9409 Intp ;44;0,5 Intp ;4;1 Intp ;3246075;1 Intp ;192168;0,9803 Intp ;1590216;1 Intp ;18400347;0,995075 Intp ;2300043;0,995075 Intp ;64;1
255240;1 Intp ;31620;1;255240;1;235620;1 Intp nErf ;14580;1 nErf ;235620;1 nErf ;19620;1 Intp ;17040;1;19620;1;1136;1 nErf ;69;1 nErf ;194;1 nErf ;205;1 Intp ;143;1;205;1;200;1;61;0,9409 Intp ;61;0,97 Intp ;108;1;139;1;82;1;31;0,9409 Intp ;54;1;31;0,97 Intp ;8;1 Intp ;54;1;8;1;225;1 Intp ;458;1;1316;1;98;1 Intp ;279;0,9409 Intp ;322;0,97 Intp ;1149;1 Intp ;102;1;1149;1;275841;1 Intp ;48873;0,985225 Intp ;319594;0,9925 Intp ;243;1 Intp ;708;0,985225 Intp ;1647;0,9925 Intp ;26510701;1 Intp ;1017121;1 Intp ;16387980;1 Intp ;13;1 Intp ;6;0,9703 Intp ;6;1 Intp ;2;1 Intp ;2295;0,9703 Intp ;54;1 Intp ;114;0,5 Intp ;4;1 Intp ;2039285;1 Intp ;169520;0,9703 Intp ;2731330;1 Intp ;18930782;0,992575 Intp ;1456214;0,992575 Intp ;690;1
250020;1 Intp ;177540;1;250020;1;226320;1 Intp nErf ;171660;1 nErf ;226320;1 nErf ;23700;1 Intp ;5880;1;23700;1;1455;1 nErf ;91;1 nErf ;58;1 nErf ;57;1 Intp ;91;1;57;1;117;1;93;1;64;1;61;0,9409 Intp ;117;1;73;1;31;0,97 Intp ;31;0,97 Intp ;31;0,97 Intp ;9;1 Intp ;3;1;9;1;172;1 Intp ;1951;1;4311;1;203;1 Intp ;63;1;370;1;3971;1 Intp ;1886;1;3971;1;273720;1 Intp ;180480;1;259500;1;188;1 Intp ;1983;1;4474;1;27188281;1 Intp ;1070401;1 Intp ;17012280;1 Intp ;15;1 Intp ;5;1 Intp ;2;1 Intp ;2;0,9803 Intp ;2388;0,97 Intp ;31;0,97 Intp ;139;0,5 Intp ;4;1 Intp ;1812552;1 Intp ;214080;1 Intp ;8506140;1 Intp ;19688282;1 Intp ;1312552;1 Intp ;832;1
2973300;1;2973300;1 Intp ;30180;0,97 Intp ;1962660;1 nErf ;1962660;1 Intp nErf ;5820;0,97 Intp nErf ;1010640;1;1010640;1 Intp ;11700;1;172;1 nErf ;84;1 nErf ;41;1 nErf ;163;1;163;1 Intp ;157;1;190;1;81;1;61;0,97 Intp ;61;0,97 Intp ;62;1;142;1;31;0,97 Intp ;31;1;31;0,97 Intp ;34;1;34;1 Intp ;39;1 Intp ;17287;1;35396;1 Intp ;736;0,97 Intp ;5319;1;12477;1 Intp ;192;0,97 Intp ;12041;1;12041;1 Intp ;37;0,97 Intp ;3983940;1;3996573;1 Intp ;44664;0,9775 Intp ;23162;1;47578;1 Intp ;1089;0,9775 Intp ;33165061;0,99 Intp ;3103381;1 Intp ;20943420;0,99 Intp ;23;0,9801 Intp ;88;0,99 Intp ;31;0,9801 Intp ;11;0,9702 Intp ;2481;0,98 Intp ;31;0,97 Intp ;71;0,4950745012 Intp ;9;0,99 Intp ;1441959;0,970299 Intp ;35266;0,99 Intp ;675594;0,970299 Intp ;28701872;0,987525 Intp ;1247907;0,9678732525 Intp ;70;1
206100;1 Intp ;364680;1;206100;1;197460;1 Intp nErf ;338100;1 nErf ;197460;1 nErf ;8640;1 Intp ;26580;1;8640;1;255;0 Fehl nErm nErf ;213;1 nErf ;233;1 nErf ;139;1;221;1;239;1;150;1;116;1;92;1;105;1;86;1;130;1;31;0,9409 Intp ;255;0 Fehl Impl nErm ;31;0,97 Intp ;4;1 Intp ;7;1;4;1;307;1;1712;1;885;1;58;1 Intp ;229;1;94;1;1421;1 Intp ;1530;1;826;1;214740;1 Intp ;395413;1;234958;1;79;1 Intp ;1856;1;1008;1;33941941;1 Intp ;3147241;1 Intp ;21676440;1 Intp ;4;1 Intp ;2;1 Intp ;7;1 Intp ;2;1 Intp ;2544;0,9703 Intp ;31;0,9409 Intp ;30;0,5 Intp ;9;1 Intp ;8485485;1 Intp ;1573620;1 Intp ;3096634;1 Intp ;29859266;1 Intp ;7464816;1 Intp ;135;1
481080;1 Intp ;303240;1;481080;1;456720;1 Intp nErf ;297000;1 nErf ;456720;1 nErf ;24360;1 Intp ;6240;1;24360;1;255;0 Fehl nErm nErf ;122;1 nErf ;157;1 nErf ;47;0,9409 Intp ;122;1;160;1;162;1;115;1;97;1;105;1;61;0,9409 Intp ;132;1;255;0 Fehl Impl nErm ;31;0,9409 Intp ;255;0 Fehl Impl nErm ;5;1 Intp ;2;1;5;1;307;1;2486;1;3064;1;150;1 Intp ;54;1;251;1;9717;0,9409 Intp ;2434;1;2854;1;505440;0,985225 Intp ;306633;1;521518;1;0;1 Intp ;2513;1;3322;1;35207341;1 Intp ;3202201;1 Intp ;22886880;1 Intp ;3;1 Intp ;2;1 Intp ;6;0,9803 Intp ;4;0,9803 Intp ;2577;0,9803 Intp ;31;0,9409 Intp ;31;0,5 Intp ;9;1 Intp ;11735780;1 Intp ;1601100;1 Intp ;3814480;0,9803 Intp ;31148558;0,995075 Intp ;10382853;0,995075 Intp ;87;1
30180;0,97 Intp ;303360;1;93180;1;6000;1 nErf ;298200;1 nErf ;88920;1 nErf ;0;1;5160;1;4260;1;120;1 nErf ;200;1 nErf ;138;1 nErf ;120;1;203;1;141;1;255;0 Fehl nErm ;61;0,97 Intp ;82;1;183;1;179;1;86;1;50;1;51;1;31;0,97 Intp ;0;1 Intp ;2;1;5;1;252;0,97 Intp ;1517;1;675;1;19;1;85;0,97 Intp ;52;1;50;1;1469;1;631;1;255;0 Fehl nErm ;310520;0,9925 Intp ;99911;1;255;0 Fehl nErm ;1553;0,9925 Intp ;724;1;35634061;0,99 Intp ;3211621;1;23280000;1;2;0,9801 Intp ;0;0,99 Intp ;3;1;2;0,9801 Intp ;2709;0,99 Intp ;51;1;20;0,4950745012 Intp ;9;0,99 Intp ;17817030;0,970299 Intp ;89;1;7760000;1;31501750;0,9975 Intp ;15750875;0,97764975 Intp ;73;1
30180;0,97 Intp ;115920;1;288480;1;6000;1 nErf ;94380;1 nErf ;279780;1 nErf ;0;1;21540;1;8700;1;120;1 nErf ;93;1 nErf ;102;1 nErf ;120;1;97;1;105;1;255;0 Fehl nErm ;76;1;61;0,97 Intp ;121;1;164;1;61;0,97 Intp ;49;1;54;1;31;0,97 Intp ;0;1 Intp ;19;1;3;1;252;0,97 Intp ;1246;1;2828;1;19;1;283;1;143;0,97 Intp ;50;1;973;1;2665;1;255;0 Fehl nErm ;129517;1;299616;0,9925 Intp ;255;0 Fehl nErm ;1393;1;2937;0,9925 Intp ;36068641;0,99 Intp ;3241861;1;23660160;1;1;0,9801 Intp ;1;0,99 Intp ;2;1;1;0,9702 Intp ;2843;0,99 Intp ;54;1;11;0,4950745012 Intp ;9;0,99 Intp ;36068641;0,970299 Intp ;3241861;0,99 Intp ;11830080;1;31829650;0,9975 Intp ;31829650;0,97764975 Intp ;20;1
32040;1;158640;1;78240;1;27960;1 nErf ;140580;1 nErf ;66180;1 nErf ;4080;1;18060;1;12060;1;218;1 nErf ;112;1 nErf ;152;1 nErf ;244;1;126;1;165;1;61;0,97 Intp ;61;0,9409 Intp ;81;1;64;1;91;1;61;0,97 Intp ;31;0,97 Intp ;31;0,97 Intp ;31;0,97 Intp ;13;1;11;1;15;1;147;1;1416;1;515;1;67;0,97 Intp ;296;0,9409 Intp ;149;1;115;1;1116;1;401;1;43586;0,9925 Intp ;175007;0,985225 Intp ;103325;1;200;0,9925 Intp ;1563;0,985225 Intp ;680;1;36337561;1;3276061;1;23894880;1;1;1;1;0,9703 Intp ;1;1;1;0,99 Intp ;2936;0,97 Intp ;31;0,97 Intp ;12;0,5 ;9;1;36337561;1;3276061;0,9703 Intp ;23894880;1;32085032;0,992575 Intp ;32085032;0,992575 Intp ;80;1
423000;1;331440;1;269520;1;405600;1 nErf ;320880;1 nErf ;239760;1 nErf ;17400;1;10560;1;29760;1;105;1 nErf ;161;1 nErf ;209;1 nErf ;107;1;163;1;222;1;61;0,97 Intp ;91;1;104;1;61;0,9409 Intp ;180;1;69;1;31;0,97 Intp ;37;1;255;0 Fehl Impl nErm ;4;1;3;1;11;1;4029;1;2059;1;1290;1;285;0,97 Intp ;116;1;286;1;3791;1;1969;1;1080;1;448404;0,9925 Intp ;341472;1;351658;1;4271;0,9925 Intp ;2121;1;1683;1;37361521;1;3333781;1;24861120;1;4;1;2;0,99 Intp ;6;1;3;0,9803 Intp ;3005;0,99 Intp ;37;1 Intp ;25;0,5 ;9;1;9340380;1;1666890;0,99 Intp ;4143520;1;33462275;0,9975 Intp ;8365569;0,9975 Intp ;53;1
489900;1;583320;1;451260;1;484980;1 nErf ;569820;1 nErf ;445740;1 nErf ;4920;1;13500;1;5520;1;115;1 nErf ;244;1 nErf ;206;1 nErf ;116;1;247;1;207;1;61;0,9409 Intp ;120;1;95;1;123;1;61;0,9409 Intp ;61;0,97 Intp ;34;1;31;0,9409 Intp ;31;0,97 Intp ;1;1;2;1;1;1;4260;1;2391;1;2191;1;81;0,9409 Intp ;112;1;58;1;4181;1;2307;1;2153;1;497526;0,985225 Intp ;600786;1;465833;1;4326;0,985225 Intp ;2462;1;2261;1;38886001;1;3357721;1;26361660;1;7;1;1;0,9803 Intp ;11;1;3;0,9703 Intp ;3101;0,9703 Intp ;34;1;38;0,5 ;9;1;5555143;1;3357721;0,9803 Intp ;2396515;1;35427507;0,995075 Intp ;5061072;0,995075 Intp ;93;1
583500;1;597480;1;227940;1;554280;1 nErf ;568800;1 nErf ;227400;1 nErf ;29220;1;28680;1;540;1;123;1 nErf ;108;1 nErf ;86;1 nErf ;129;1;108;1;86;1;61;0,9409 Intp ;118;1;120;1;61;0,97 Intp ;109;1;61;0,97 Intp ;31;0,9409 Intp ;31;0,9409 Intp ;36;1;5;1;5;1;0;1;4744;1;5532;1;2650;1;479;0,9409 Intp ;243;1;4;1;4297;1;5267;1;2644;1;632590;0,985225 Intp ;611820;1;228156;1;5143;0,985225 Intp ;5665;1;2653;1;40294921;1;3416161;1;27712140;1;4;1;2;0,9803 Intp ;6;1;3;0,98 Intp ;3199;0,9606 Intp ;36;1 Intp ;21;0,5 ;8;1;10073730;1;1708080;0,9803 Intp ;4618690;1;36525835;0,995075 Intp ;9131459;0,995075 Intp ;18;1
279780;1;103920;1;267180;1;266280;1 nErf ;102960;1 nErf ;241200;1 nErf ;13500;1;960;1;25980;1;61;0,97 Intp nErf ;248;1 nErf ;143;1 nErf ;47;0,9409 Intp ;249;1;152;1;118;1;116;1;61;0,97 Intp ;61;0,97 Intp ;61;0,9409 Intp ;78;1;55;1;31;0,97 Intp ;255;0 Fehl Impl nErm ;5;1;1;1;10;1;4587;0,97 Intp ;419;1;1868;1;114;1;8;1;426;0,97 Intp ;5666;0,9409 Intp ;413;1;1587;1;293280;0,985225 Intp ;105198;1;324856;0,9925 Intp ;4808;0,95566825 Intp ;424;1;2272;0,9925 Intp ;40945801;1;3456601;1;28322580;1;2;0,99 Intp ;1;0,99 Intp ;3;0,9803 Intp ;1;0,9703 Intp ;3286;0,99 Intp ;55;1;18;0,4962625 Intp ;8;1;20472900;0,99 Intp ;3456601;0,99 Intp ;9440860;0,9803 Intp ;37102346;0,992575 Intp ;18551173;0,98264925 Intp ;154;0,9925 Intp 
180120;1;62760;1;137160;1;178440;1 nErf ;46140;1 nErf ;136740;1 nErf ;1680;1;16620;1;420;1;176;1 nErf ;83;1 nErf ;63;1 nErf ;177;1;85;1;63;1;61;0,97 Intp ;78;1;61;0,97 Intp ;61;0,97 Intp ;61;0,9409 Intp ;61;0,97 Intp ;31;0,97 Intp ;42;1;56;1;1;1;26;1;0;1;1023;1;756;1;2177;1;28;0,97 Intp ;213;1;7;0,97 Intp ;1008;1;543;1;2170;1;183749;0,9925 Intp ;71797;1;137345;0,9925 Intp ;1044;0,9925 Intp ;865;1;2180;0,9925 Intp ;41325841;1;3475321;1;28683900;1;1;1;0;0,98 Intp ;2;1;1;0,9603 Intp ;3415;0,99 Intp ;56;1 Intp ;13;0,5 ;8;1;41325841;1;89;1;14341950;1;37511215;0,995 Intp ;37511215;0,995 Intp ;64;1
450120;1;476280;1;577620;1;439080;1 nErf ;457260;1 nErf ;554160;1 nErf ;11040;1;19020;1;23460;1;246;1 nErf ;108;1 nErf ;191;1 nErf ;252;1;109;1;197;1;61;0,97 Intp ;93;1;61;0,97 Intp ;183;1;122;1;94;1;31;0,9409 Intp ;48;1;31;0,97 Intp ;2;1;4;1;4;1;1830;1;4410;1;3024;1;181;0,97 Intp ;205;1;385;0,97 Intp ;1742;1;4195;1;2813;1;482246;0,9925 Intp ;487692;1;650815;0,9925 Intp ;1960;0,9925 Intp ;4516;1;3407;0,9925 Intp ;42829861;1;3528841;1;30134400;1;6;1;1;0,98 Intp ;9;1;5;1;3525;0,9703 Intp ;48;1 Intp ;35;0,5 ;8;1;7138310;1;3528841;0,98 Intp ;3348267;1;39521117;0,995 Intp ;6586853;0,995 Intp ;116;1
210900;1;91680;1;563640;1;186000;1 nErf ;82920;1 nErf ;549180;1 nErf ;24900;1;8760;1;14460;1;168;1 nErf ;136;1 nErf ;239;1 nErf ;190;1;138;1;244;1;61;0,9409 Intp ;119;1;61;0,97 Intp ;61;0,9409 Intp ;61;0,9409 Intp ;61;0,97 Intp ;50;1;255;0 Fehl Impl nErm ;31;0,97 Intp ;12;1;10;1;3;1;1255;1;674;1;2358;1;408;0,9409 Intp ;74;1;237;0,97 Intp ;979;1;601;1;2251;1;267921;0,985225 Intp ;97100;1;622348;0,9925 Intp ;1595;0,985225 Intp ;714;1;2604;0,9925 Intp ;43696081;1;3576961;1;30952500;1;4;1;1;0,9703 Intp ;6;1;1;0,9506 Intp ;3607;0,99 Intp ;50;1;30;0,5 ;8;1;10924020;1;3576961;0,9703 Intp ;5158750;1;40252598;0,992575 Intp ;10063150;0,992575 Intp ;60;1
465420;1;400200;1;407640;1;454920;1 nErf ;381120;1 nErf ;379080;1 nErf ;10500;1;19080;1;28560;1;61;0,97 Intp nErf ;229;1 nErf ;242;1 nErf ;47;0,9409 Intp ;236;1;253;1;81;1;98;1;97;1;61;0,97 Intp ;170;1;61;0,97 Intp ;31;0,97 Intp ;34;1;39;1;2;1;5;1;7;1;7630;0,97 Intp ;1748;1;1684;1;130;1;195;1;294;1;9679;0,9409 Intp ;1615;1;1498;1;475920;0,985225 Intp ;426196;1;508171;1;7802;0,95566825 Intp ;1861;1;2100;1;44969341;1;3635101;1;32167620;1;5;0,99 Intp ;2;1;6;0,9803 Intp ;3;0,98 Intp ;3711;0,99 Intp ;39;1 Intp ;32;0,4962625 Intp ;8;1;8993868;0,99 Intp ;1817550;1;5361270;0,9803 Intp ;41546180;0,995075 Intp ;8309236;0,98512425 Intp ;106;0,9925 Intp 
44580;1;143280;1;197760;1;36900;1 nErf ;60180;0,97 Intp nErf ;179880;1 nErf ;5340;0,97 Intp ;3300;1;17880;1;61;0,97 Intp nErf ;105;1 nErf ;199;0,97 Intp nErf ;47;0,9409 Intp ;105;1;197;0,97 Intp ;91;1;89;0,97 Intp ;93;1;97;0,9409 Intp ;61;0,9409 Intp ;97;0,97 Intp ;31;0,9409 Intp ;31;0,9409 Intp ;31;0,97 Intp ;12;0,9409 Intp ;2;1;9;1;731;0,97 Intp ;1365;1;994;0,97 Intp ;59;0,97 Intp ;37;0,97 Intp ;192;1;785;0,9409 Intp ;573;0,97 Intp ;913;0,97 Intp ;47580;0,97066825 Intp ;65460;0,9775 Intp ;242102;0,9925 Intp ;780;0,9415482025 Intp ;623;0,9775 Intp ;1217;0,962725 Intp ;45354961;1;3661621;0,99 Intp ;32444580;0,99 Intp ;1;0,98 Intp ;1;0,9702 Intp ;1;0,950697 Intp ;1;0,9506 Intp ;3804;0,9506 Intp ;31;0,9409 Intp ;15;0,49255 Intp ;8;0,99 Intp ;45354961;0,98 Intp ;3661621;0,960498 Intp ;32444580;0,94119003 Intp ;41598632;0,9704220075 Intp ;41598632;0,9510135673 Intp ;64;0,985 Intp 
119040;1;30180;0,97 Intp ;376380;1;116460;1 nErf ;5820;0,97 Intp nErf ;299820;0,97 Intp nErf ;2580;1;3540;0,97 Intp ;21720;1;157;0,97 Intp nErf ;74;1 nErf ;199;0,97 Intp nErf ;164;1;47;0,9409 Intp ;197;0,97 Intp ;61;0,97 Intp ;84;1;61;0,97 Intp ;83;1;61;0,9409 Intp ;76;1;39;1;31;0,9409 Intp ;47;1;2;1;12;0,9409 Intp ;6;1;758;0,97 Intp ;408;0,97 Intp ;1891;0,97 Intp ;42;0,97 Intp ;42;0,97 Intp ;356;0,97 Intp ;710;1;124;0,912673 Intp ;1522;0,9409 Intp ;124277;0,9925 Intp ;11130;0,95566825 Intp ;389306;0,97 Intp ;792;0,962725 Intp ;150;0,95566825 Intp ;1956;0,9409 Intp ;45880561;0,99 Intp ;3689461;0,99 Intp ;32866680;0,98 Intp ;2;0,9603 Intp ;0;0,9603 Intp ;2;0,93216718 Intp ;1;0,96118209 Intp ;3921;0,9803 Intp ;47;1;20;0,4877467587 Intp ;8;0,9801 Intp ;22940280;0,950697 Intp ;89;1;16433340;0,9135238364 Intp ;42237911;0,958385627 Intp ;21118956;0,9203377177 Intp ;100;0,985 Intp 
38460;1;119460;1;547500;1;19740;1 nErf ;60180;0,97 Intp nErf ;299820;0,97 Intp nErf ;5340;0,97 Intp ;3540;0,97 Intp ;240;1;129;1 nErf ;31;0,97 Intp nErf ;31;0,97 Intp nErf ;170;1;47;0,9409 Intp ;47;0,97 Intp ;86;1;89;0,97 Intp ;61;1;97;0,9409 Intp ;97;0,97 Intp ;61;0,97 Intp ;31;0,97 Intp ;31;0,9409 Intp ;49;1;14;0,9409 Intp ;3;0,9409 Intp ;0;1;298;1;3854;0,97 Intp ;17661;0,97 Intp ;62;0,97 Intp ;40;0,9409 Intp ;4;1;116;1;1280;0,912673 Intp ;6379;0,9409 Intp ;34906;0,985 Intp ;65490;0,94839325 Intp ;300156;0,9775 Intp ;271;0,985 Intp ;2113;0,9199414525 Intp ;9682;0,948175 Intp ;46585981;1;3698581;0,98 Intp ;33246420;0,98 Intp ;1;0,98 Intp ;0;0,950894 Intp ;1;0,93216718 Intp ;1;0,9603 Intp ;4032;0,9703 Intp ;49;1 Intp ;7;0,49255 Intp ;8;0,98 Intp ;46585981;0,98 Intp ;89;1;33246420;0,9135238364 Intp ;42566844;0,9513499891 Intp ;42566844;0,9323229893 Intp ;59;0,9775 Intp 
214980;1;300060;0,97 Intp ;150900;1;120180;0,97 Intp nErf ;60180;0,97 Intp nErf ;148380;1 nErf ;5340;0,97 Intp ;3540;0,97 Intp ;2520;1;71;1 nErf ;123;1 nErf ;54;1 nErf ;73;1;129;1;53;1;61;0,97 Intp ;61;0,97 Intp ;118;1;77;1;97;0,97 Intp ;97;0,97 Intp ;59;0,97 Intp ;31;0,9409 Intp ;31;0,97 Intp ;2;0,9409 Intp ;1;0,9409 Intp ;2;1;3028;1;2440;0,97 Intp ;2794;1;88;0,9409 Intp ;58;0,9409 Intp ;21;1;1646;0,97 Intp ;467;0,97 Intp ;2800;1;131501;0,962725 Intp ;66994;0,962725 Intp ;151908;1;1852;0,962725 Intp ;545;0,962725 Intp ;2813;1;47251921;0,99 Intp ;3709981;0,98 Intp ;33575160;0,98 Intp ;1;0,9801 Intp ;0;0,941388 Intp ;1;0,9604 Intp ;1;0,960597 Intp ;4153;0,9603 Intp ;59;0,97 Intp ;12;0,4950745012 Intp ;8;0,9702 Intp ;47251921;0,970299 Intp ;89;1;33575160;0,941192 Intp ;42924312;0,95593806 Intp ;42924312;0,9369148926 Intp ;59;1
292200;1;222480;1;576660;1;120180;0,97 Intp nErf ;60180;0,97 Intp nErf ;299820;0,97 Intp nErf ;5340;0,97 Intp ;3540;0,97 Intp ;22140;1;157;0,97 Intp nErf ;31;0,97 Intp nErf ;100;1 nErf ;197;0,97 Intp ;47;0,9409 Intp ;102;1;76;1;61;0,97 Intp ;61;0,97 Intp ;97;0,9409 Intp ;61;0,97 Intp ;61;0,97 Intp ;33;1;31;0,97 Intp ;31;0,97 Intp ;2;0,9409 Intp ;2;0,9409 Intp ;4;1;1861;0,97 Intp ;7177;0,97 Intp ;5767;1;70;0,97 Intp ;58;0,9409 Intp ;363;0,97 Intp ;610;0,9409 Intp ;1280;0,912673 Intp ;2939;0,97 Intp ;137321;0,962725 Intp ;65490;0,94839325 Intp ;348971;0,9775 Intp ;875;0,93384325 Intp ;2113;0,9199414525 Intp ;3490;0,9775 Intp ;48343261;1;3741001;0,98 Intp ;34055340;0,97 Intp ;2;0,98 Intp ;1;0,941094 Intp ;2;0,91295527 Intp ;2;0,9603 Intp ;4248;0,98 Intp ;33;1;17;0,49255 Intp ;8;0,98 Intp ;24171630;0,98 Intp ;3741001;0,92227212 Intp ;17027670;0,8855666119 Intp ;43482662;0,9392420712 Intp ;21741331;0,9204572297 Intp ;103;0,9775 Intp 
306720;1;300060;0,97 Intp ;133680;1;120180;0,97 Intp nErf ;60180;0,97 Intp nErf ;113760;1 nErf ;5340;0,97 Intp ;3540;0,97 Intp ;19920;1;61;0,97 Intp nErf ;80;1 nErf ;191;1 nErf ;47;0,97 Intp ;81;1;197;0,97 Intp ;61;0,97 Intp ;61;0,97 Intp ;69;1;97;0,9409 Intp ;97;0,97 Intp ;74;1;47;1;54;1;49;1;2;0,9409 Intp ;1;0,9409 Intp ;15;1;5028;0,97 Intp ;3751;0,97 Intp ;700;1;88;0,9409 Intp ;58;0,9409 Intp ;289;1;2557;0,9409 Intp ;743;0,97 Intp ;577;0,97 Intp ;130860;0,95545 Intp ;65932;0,962725 Intp ;192643;0,9925 Intp ;2145;0,9267865 Intp ;824;0,962725 Intp ;1009;0,9925 Intp ;49083721;0,99 Intp ;3769801;0,98 Intp ;34349460;0,98 Intp ;1;0,9702 Intp ;1;0,941388 Intp ;1;0,941094 Intp ;1;0,950994 Intp ;4398;1;54;1;13;0,4913983787 Intp ;8;0,9702 Intp ;49083721;0,960498 Intp ;3769801;0,92256024 Intp ;34349460;0,92227212 Intp ;43773962;0,95120809 Intp ;43773962;0,9228620889 Intp ;56;0,9925 Intp 
224100;1;180840;1;34140;1;120180;0,97 Intp nErf ;60180;0,97 Intp nErf ;29220;1 nErf ;5340;0,97 Intp ;3540;0,97 Intp ;4920;1;138;1 nErf ;127;0,97 Intp nErf ;186;1 nErf ;140;1;163;0,97 Intp ;197;0,97 Intp ;90;1;89;0,97 Intp ;61;0,97 Intp ;61;0,97 Intp ;97;0,97 Intp ;61;0,97 Intp ;32;1;41;1;31;0,97 Intp ;2;0,9409 Intp ;2;0,9409 Intp ;14;1;1624;1;1424;0,97 Intp ;184;1;59;0,97 Intp ;40;0,9409 Intp ;81;0,97 Intp ;858;0,97 Intp ;369;0,9409 Intp ;148;0,97 Intp ;133530;0,97 Intp ;67127;0,95545 Intp ;49490;0,985 Intp ;968;0,97 Intp ;529;0,9267865 Intp ;266;0,985 Intp ;49522801;1;3783601;0,98 Intp ;34559040;0,98 Intp ;1;0,99 Intp ;0;0,941094 Intp ;1;0,941094 Intp ;1;0,97 Intp ;4502;0,99 Intp ;41;1;13;0,4962625 Intp ;8;0,98 Intp ;49522801;0,99 Intp ;89;1;34559040;0,92227212 Intp ;44093714;0,95113606 Intp ;44093714;0,9416246994 Intp ;30;0,985 Intp 
